,start_time,ambient_temperature,battery_id,test_id,uid,filename,cycle_number
4630,[2010. 4. 24. 0. 21. 39.015],44,B0040,53,4631,04631.csv,20
4632,[2010. 4. 24. 4. 49. 39.921],44,B0040,55,4633,04633.csv,21
4634,[2010. 4. 24. 9. 18. 11.328],44,B0040,57,4635,04635.csv,22
4636,[2010. 4. 24. 13. 47. 11.187],44,B0040,59,4637,04637.csv,23
4639,[2010. 4. 24. 18. 50. 52.015],44,B0040,62,4640,04640.csv,24
4642,[2010. 4. 24. 23. 56. 1.906],44,B0040,65,4643,04643.csv,25
4644,[2010. 4. 25. 4. 24. 28.203],44,B0040,67,4645,04645.csv,26
4646,[2010. 4. 25. 8. 52. 42.531],44,B0040,69,4647,04647.csv,27
4648,[2010. 4. 25. 13. 21. 18.453],44,B0040,71,4649,04649.csv,28
4651,[2010. 4. 25. 18. 26. 16.593],44,B0040,74,4652,04652.csv,29
4654,[2010. 4. 25. 23. 32. 0.531],44,B0040,77,4655,04655.csv,30
4656,[2010. 4. 26. 4. 9. 40.156],44,B0040,79,4657,04657.csv,31
4658,[2010. 4. 26. 8. 40. 56.187],44,B0040,81,4659,04659.csv,32
4660,[2010. 4. 26. 13. 10. 50.468],44,B0040,83,4661,04661.csv,33
4663,[2010. 4. 26. 18. 16. 51.140],44,B0040,86,4664,04664.csv,34
4666,[2010. 4. 26. 23. 25. 3.734],44,B0040,89,4667,04667.csv,35
4668,[2010. 4. 27. 3. 55. 37.234],44,B0040,91,4669,04669.csv,36
4670,[2010. 4. 27. 8. 25. 55.031],44,B0040,93,4671,04671.csv,37
4672,[2010. 4. 27. 12. 57. 30.421],44,B0040,95,4673,04673.csv,38
4675,[2010. 4. 27. 18. 9. 3.375],44,B0040,98,4676,04676.csv,39
4679,[2010. 4. 28. 14. 52. 55.562],44,B0040,102,4680,04680.csv,40
4682,[2010. 4. 28. 19. 0. 20.687],44,B0040,105,4683,04683.csv,41
4684,[2010. 4. 28. 22. 31. 34.312],44,B0040,107,4685,04685.csv,42
4686,[2010. 4. 29. 2. 2. 38.281],44,B0040,109,4687,04687.csv,43
4688,[2010. 4. 29. 5. 33. 24.531],44,B0040,111,4689,04689.csv,44
4691,[2010. 4. 29. 9. 40. 47.281],44,B0040,114,4692,04692.csv,45
4695,[2010. 5. 4. 14. 24. 3.921],44,B0040,118,4696,04696.csv,46
4698,[2010. 5. 4. 17. 52. 57.984],44,B0040,121,4699,04699.csv,47
4700,[2010. 6. 16. 11. 9. 50.781],4,B0041,1,4701,04701.csv,1
4703,[2010. 6. 16. 15. 6. 5.515],4,B0041,4,4704,04704.csv,2
4705,[2010. 6. 16. 18. 26. 18.140],4,B0041,6,4706,04706.csv,3
4707,[2010. 6. 16. 21. 46. 19.531],4,B0041,8,4708,04708.csv,4
4709,[2010. 6. 17. 1. 0. 30.500],4,B0041,10,4710,04710.csv,5
4712,[2010. 6. 17. 4. 33. 29.468],4,B0041,13,4713,04713.csv,6
4715,[2010. 6. 17. 8. 29. 16.421],4,B0041,16,4716,04716.csv,7
4717,[2010. 6. 17. 11. 49. 12.546],4,B0041,18,4718,04718.csv,8
4719,[2010. 6. 17. 15. 8. 49.234],4,B0041,20,4720,04720.csv,9
4721,[2010. 6. 17. 18. 28. 39.562],4,B0041,22,4722,04722.csv,10
4724,[2010. 6. 17. 22. 24. 6.937],4,B0041,25,4725,04725.csv,11
4727,[2010. 6. 18. 2. 19. 41.687],4,B0041,28,4728,04728.csv,12
4729,[2010. 6. 18. 5. 39. 17.937],4,B0041,30,4730,04730.csv,13
4731,[2010. 6. 18. 8. 58. 45.468],4,B0041,32,4732,04732.csv,14
4733,[2010. 6. 18. 12. 18. 17.218],4,B0041,34,4734,04734.csv,15
4736,[2010. 6. 18. 16. 13. 28.609],4,B0041,37,4737,04737.csv,16
4739,[2010. 6. 18. 20. 8. 41.406],4,B0041,40,4740,04740.csv,17
4741,[2010. 6. 18. 23. 27. 58.265],4,B0041,42,4742,04742.csv,18
4743,[2010. 6. 19. 2. 40. 54.296],4,B0041,44,4744,04744.csv,19
4745,[2010. 6. 19. 5. 53. 27.375],4,B0041,46,4746,04746.csv,20
4748,[2010. 6. 19. 9. 36. 31.031],4,B0041,49,4749,04749.csv,21
4752,[2010. 6. 21. 16. 14. 26.265],4,B0041,53,4753,04753.csv,22
4755,[2010. 6. 21. 20. 10. 25.609],4,B0041,56,4756,04756.csv,23
4757,[2010. 6. 21. 23. 30. 14.390],4,B0041,58,4758,04758.csv,24
4759,[2010. 6. 22. 2. 43. 24.468],4,B0041,60,4760,04760.csv,25
4761,[2010. 6. 22. 6. 3. 34.828],4,B0041,62,4762,04762.csv,26
4764,[2010. 6. 22. 9. 58. 57.593],4,B0041,65,4765,04765.csv,27
4767,[2010. 6. 22. 13. 54. 23.468],4,B0041,68,4768,04768.csv,28
4769,[2010. 6. 22. 17. 13. 51.000],4,B0041,70,4770,04770.csv,29
4771,[2010. 6. 22. 20. 33. 19.343],4,B0041,72,4772,04772.csv,30
4773,[2010. 6. 22. 23. 52. 40.015],4,B0041,74,4774,04774.csv,31
4776,[2010. 6. 23. 3. 47. 41.593],4,B0041,77,4777,04777.csv,32
4779,[2010. 6. 23. 7. 42. 56.171],4,B0041,80,4780,04780.csv,33
4781,[2010. 6. 23. 11. 1. 59.171],4,B0041,82,4782,04782.csv,34
4783,[2010. 6. 23. 14. 18. 20.062],4,B0041,84,4784,04784.csv,35
4785,[2010. 6. 23. 17. 31. 13.656],4,B0041,86,4786,04786.csv,36
4788,[2010. 6. 23. 21. 11. 42.187],4,B0041,89,4789,04789.csv,37
4791,[2010. 6. 23. 23. 13. 26.015],4,B0041,92,4792,04792.csv,38
4793,[2010. 6. 24. 0. 26. 1.515],4,B0041,94,4794,04794.csv,39
4795,[2010. 6. 24. 1. 21. 25.375],4,B0041,96,4796,04796.csv,40
4797,[2010. 6. 24. 2. 20. 51.375],4,B0041,98,4798,04798.csv,41
4800,[2010. 6. 24. 3. 51. 11.234],4,B0041,101,4801,04801.csv,42
4804,[2010. 6. 25. 20. 55. 56.234],4,B0041,105,4805,04805.csv,43
4807,[2010. 6. 26. 2. 9. 46.062],4,B0041,108,4808,04808.csv,44
4809,[2010. 6. 26. 6. 47. 6.703],4,B0041,110,4810,04810.csv,45
4811,[2010. 6. 26. 11. 23. 55.578],4,B0041,112,4812,04812.csv,46
4813,[2010. 6. 26. 15. 59. 50.812],4,B0041,114,4814,04814.csv,47
4816,[2010. 6. 26. 21. 11. 21.390],4,B0041,117,4817,04817.csv,48
4819,[2010. 6. 27. 2. 22. 13.843],4,B0041,120,4820,04820.csv,49
4821,[2010. 6. 27. 6. 57. 0.515],4,B0041,122,4822,04822.csv,50
4823,[2010. 6. 27. 11. 31. 20.968],4,B0041,124,4824,04824.csv,51
4825,[2010. 6. 27. 16. 5. 16.625],4,B0041,126,4826,04826.csv,52
4828,[2010. 6. 27. 21. 14. 40.640],4,B0041,129,4829,04829.csv,53
4831,[2010. 6. 28. 2. 23. 34.531],4,B0041,132,4832,04832.csv,54
4833,[2010. 6. 28. 6. 56. 15.671],4,B0041,134,4834,04834.csv,55
4835,[2010. 6. 28. 11. 28. 20.734],4,B0041,136,4836,04836.csv,56
4837,[2010. 6. 28. 15. 59. 45.656],4,B0041,138,4838,04838.csv,57
4840,[2010. 6. 28. 21. 6. 40.062],4,B0041,141,4841,04841.csv,58
4843,[2010. 6. 29. 2. 13. 23.796],4,B0041,144,4844,04844.csv,59
4845,[2010. 6. 29. 6. 43. 33.500],4,B0041,146,4846,04846.csv,60
4847,[2010. 6. 29. 11. 13. 20.578],4,B0041,148,4848,04848.csv,61
4849,[2010. 6. 29. 15. 42. 37.750],4,B0041,150,4850,04850.csv,62
4852,[2010. 6. 29. 20. 47. 12.671],4,B0041,153,4853,04853.csv,63
4855,[2010. 6. 30. 1. 51. 52.468],4,B0041,156,4856,04856.csv,64
4857,[2010. 6. 30. 6. 20. 3.859],4,B0041,158,4858,04858.csv,65
4859,[2010. 6. 30. 10. 47. 43.109],4,B0041,160,4860,04860.csv,66
4861,[2010. 6. 30. 15. 14. 54.750],4,B0041,162,4862,04862.csv,67
4862,[2010. 6. 3. 18. 29. 28.093],22,B0042,0,4863,04863.csv,1
4865,[2010. 6. 3. 21. 28. 23.343],22,B0042,3,4866,04866.csv,2
4867,[2010. 6. 4. 1. 25. 39.953],22,B0042,5,4868,04868.csv,3
4869,[2010. 6. 4. 5. 22. 11.609],22,B0042,7,4870,04870.csv,4
4871,[2010. 6. 4. 9. 18. 10.125],22,B0042,9,4872,04872.csv,5
4874,[2010. 6. 4. 13. 49. 16.656],22,B0042,12,4875,04875.csv,6
4877,[2010. 6. 4. 18. 11. 41.437],22,B0042,15,4878,04878.csv,7
4879,[2010. 6. 4. 22. 1. 23.046],22,B0042,17,4880,04880.csv,8
4881,[2010. 6. 5. 1. 55. 37.531],22,B0042,19,4882,04882.csv,9
4883,[2010. 6. 5. 5. 49. 38.281],22,B0042,21,4884,04884.csv,10
4886,[2010. 6. 5. 10. 19. 11.203],22,B0042,24,4887,04887.csv,11
4889,[2010. 6. 5. 14. 48. 40.640],22,B0042,27,4890,04890.csv,12
4891,[2010. 6. 5. 18. 42. 16.578],22,B0042,29,4892,04892.csv,13
4893,[2010. 6. 5. 22. 35. 48.546],22,B0042,31,4894,04894.csv,14
4895,[2010. 6. 6. 2. 29. 1.406],22,B0042,33,4896,04896.csv,15
4898,[2010. 6. 6. 6. 57. 56.937],22,B0042,36,4899,04899.csv,16
4901,[2010. 6. 6. 11. 27. 0.812],22,B0042,39,4902,04902.csv,17
4903,[2010. 6. 6. 15. 20. 3.984],22,B0042,41,4904,04904.csv,18
4905,[2010. 6. 6. 19. 12. 55.125],22,B0042,43,4906,04906.csv,19
4907,[2010. 6. 6. 23. 5. 46.734],22,B0042,45,4908,04908.csv,20
4910,[2010. 6. 7. 3. 34. 7.015],22,B0042,48,4911,04911.csv,21
4914,[2010. 6. 7. 15. 25. 45.109],22,B0042,52,4915,04915.csv,22
4917,[2010. 6. 7. 19. 54. 42.406],22,B0042,55,4918,04918.csv,23
4919,[2010. 6. 7. 23. 47. 48.609],22,B0042,57,4920,04920.csv,24
4921,[2010. 6. 8. 3. 40. 37.515],22,B0042,59,4922,04922.csv,25
4923,[2010. 6. 8. 7. 33. 6.734],22,B0042,61,4924,04924.csv,26
4926,[2010. 6. 8. 12. 1. 9.765],22,B0042,64,4927,04927.csv,27
4929,[2010. 6. 8. 16. 29. 29.609],22,B0042,67,4930,04930.csv,28
4931,[2010. 6. 8. 20. 21. 58.343],22,B0042,69,4932,04932.csv,29
4933,[2010. 6. 9. 0. 14. 12.203],22,B0042,71,4934,04934.csv,30
4935,[2010. 6. 9. 4. 6. 7.312],22,B0042,73,4936,04936.csv,31
4938,[2010. 6. 9. 8. 33. 48.203],22,B0042,76,4939,04939.csv,32
4941,[2010. 6. 9. 13. 1. 30.656],22,B0042,79,4942,04942.csv,33
4943,[2010. 6. 9. 16. 53. 21.828],22,B0042,81,4944,04944.csv,34
4945,[2010. 6. 9. 20. 45. 0.468],22,B0042,83,4946,04946.csv,35
4947,[2010. 6. 10. 0. 36. 17.703],22,B0042,85,4948,04948.csv,36
4950,[2010. 6. 10. 5. 3. 7.312],22,B0042,88,4951,04951.csv,37
4953,[2010. 6. 10. 9. 30. 14.218],22,B0042,91,4954,04954.csv,38
4955,[2010. 6. 10. 13. 21. 20.703],22,B0042,93,4956,04956.csv,39
4957,[2010. 6. 10. 17. 12. 28.187],22,B0042,95,4958,04958.csv,40
4959,[2010. 6. 10. 21. 3. 21.109],22,B0042,97,4960,04960.csv,41
4962,[2010. 6. 11. 1. 29. 36.015],22,B0042,100,4963,04963.csv,42
4966,[2010. 6. 11. 13. 12. 12.390],4,B0042,104,4967,04967.csv,43
4969,[2010. 6. 11. 17. 7. 40.968],4,B0042,107,4970,04970.csv,44
4971,[2010. 6. 11. 20. 26. 56.390],4,B0042,109,4972,04972.csv,45
4973,[2010. 6. 11. 23. 46. 5.703],4,B0042,111,4974,04974.csv,46
4975,[2010. 6. 16. 11. 9. 50.781],4,B0042,113,4976,04976.csv,47
4978,[2010. 6. 16. 15. 6. 5.515],4,B0042,116,4979,04979.csv,48
4980,[2010. 6. 16. 18. 26. 18.140],4,B0042,118,4981,04981.csv,49
4982,[2010. 6. 16. 21. 46. 19.531],4,B0042,120,4983,04983.csv,50
4984,[2010. 6. 17. 1. 0. 30.500],4,B0042,122,4985,04985.csv,51
4987,[2010. 6. 17. 4. 33. 29.468],4,B0042,125,4988,04988.csv,52
4990,[2010. 6. 17. 8. 29. 16.421],4,B0042,128,4991,04991.csv,53
4992,[2010. 6. 17. 11. 49. 12.546],4,B0042,130,4993,04993.csv,54
4994,[2010. 6. 17. 15. 8. 49.234],4,B0042,132,4995,04995.csv,55
4996,[2010. 6. 17. 18. 28. 39.562],4,B0042,134,4997,04997.csv,56
4999,[2010. 6. 17. 22. 24. 6.937],4,B0042,137,5000,05000.csv,57
5002,[2010. 6. 18. 2. 19. 41.687],4,B0042,140,5003,05003.csv,58
5004,[2010. 6. 18. 5. 39. 17.937],4,B0042,142,5005,05005.csv,59
5006,[2010. 6. 18. 8. 58. 45.468],4,B0042,144,5007,05007.csv,60
5008,[2010. 6. 18. 12. 18. 17.218],4,B0042,146,5009,05009.csv,61
5011,[2010. 6. 18. 16. 13. 28.609],4,B0042,149,5012,05012.csv,62
5014,[2010. 6. 18. 20. 8. 41.406],4,B0042,152,5015,05015.csv,63
5016,[2010. 6. 18. 23. 27. 58.265],4,B0042,154,5017,05017.csv,64
5018,[2010. 6. 19. 2. 40. 54.296],4,B0042,156,5019,05019.csv,65
5020,[2010. 6. 19. 5. 53. 27.375],4,B0042,158,5021,05021.csv,66
5023,[2010. 6. 19. 9. 36. 31.031],4,B0042,161,5024,05024.csv,67
5027,[2010. 6. 21. 16. 14. 26.265],4,B0042,165,5028,05028.csv,68
5030,[2010. 6. 21. 20. 10. 25.609],4,B0042,168,5031,05031.csv,69
5032,[2010. 6. 21. 23. 30. 14.390],4,B0042,170,5033,05033.csv,70
5034,[2010. 6. 22. 2. 43. 24.468],4,B0042,172,5035,05035.csv,71
5036,[2010. 6. 22. 6. 3. 34.828],4,B0042,174,5037,05037.csv,72
5039,[2010. 6. 22. 9. 58. 57.593],4,B0042,177,5040,05040.csv,73
5042,[2010. 6. 22. 13. 54. 23.468],4,B0042,180,5043,05043.csv,74
5044,[2010. 6. 22. 17. 13. 51.000],4,B0042,182,5045,05045.csv,75
5046,[2010. 6. 22. 20. 33. 19.343],4,B0042,184,5047,05047.csv,76
5048,[2010. 6. 22. 23. 52. 40.015],4,B0042,186,5049,05049.csv,77
5051,[2010. 6. 23. 3. 47. 41.593],4,B0042,189,5052,05052.csv,78
5054,[2010. 6. 23. 7. 42. 56.171],4,B0042,192,5055,05055.csv,79
5056,[2010. 6. 23. 11. 1. 59.171],4,B0042,194,5057,05057.csv,80
5058,[2010. 6. 23. 14. 18. 20.062],4,B0042,196,5059,05059.csv,81
5060,[2010. 6. 23. 17. 31. 13.656],4,B0042,198,5061,05061.csv,82
5063,[2010. 6. 23. 21. 11. 42.187],4,B0042,201,5064,05064.csv,83
5066,[2010. 6. 23. 23. 13. 26.015],4,B0042,204,5067,05067.csv,84
5068,[2010. 6. 24. 0. 26. 1.515],4,B0042,206,5069,05069.csv,85
5070,[2010. 6. 24. 1. 21. 25.375],4,B0042,208,5071,05071.csv,86
5072,[2010. 6. 24. 2. 20. 51.375],4,B0042,210,5073,05073.csv,87
5075,[2010. 6. 24. 3. 51. 11.234],4,B0042,213,5076,05076.csv,88
5079,[2010. 6. 25. 20. 55. 56.234],4,B0042,217,5080,05080.csv,89
5082,[2010. 6. 26. 2. 9. 46.062],4,B0042,220,5083,05083.csv,90
5084,[2010. 6. 26. 6. 47. 6.703],4,B0042,222,5085,05085.csv,91
5086,[2010. 6. 26. 11. 23. 55.578],4,B0042,224,5087,05087.csv,92
5088,[2010. 6. 26. 15. 59. 50.812],4,B0042,226,5089,05089.csv,93
5091,[2010. 6. 26. 21. 11. 21.390],4,B0042,229,5092,05092.csv,94
5094,[2010. 6. 27. 2. 22. 13.843],4,B0042,232,5095,05095.csv,95
5096,[2010. 6. 27. 6. 57. 0.515],4,B0042,234,5097,05097.csv,96
5098,[2010. 6. 27. 11. 31. 20.968],4,B0042,236,5099,05099.csv,97
5100,[2010. 6. 27. 16. 5. 16.625],4,B0042,238,5101,05101.csv,98
5103,[2010. 6. 27. 21. 14. 40.640],4,B0042,241,5104,05104.csv,99
5106,[2010. 6. 28. 2. 23. 34.531],4,B0042,244,5107,05107.csv,100
5108,[2010. 6. 28. 6. 56. 15.671],4,B0042,246,5109,05109.csv,101
5110,[2010. 6. 28. 11. 28. 20.734],4,B0042,248,5111,05111.csv,102
5112,[2010. 6. 28. 15. 59. 45.656],4,B0042,250,5113,05113.csv,103
5115,[2010. 6. 28. 21. 6. 40.062],4,B0042,253,5116,05116.csv,104
5118,[2010. 6. 29. 2. 13. 23.796],4,B0042,256,5119,05119.csv,105
5120,[2010. 6. 29. 6. 43. 33.500],4,B0042,258,5121,05121.csv,106
5122,[2010. 6. 29. 11. 13. 20.578],4,B0042,260,5123,05123.csv,107
5124,[2010. 6. 29. 15. 42. 37.750],4,B0042,262,5125,05125.csv,108
5127,[2010. 6. 29. 20. 47. 12.671],4,B0042,265,5128,05128.csv,109
5130,[2010. 6. 30. 1. 51. 52.468],4,B0042,268,5131,05131.csv,110
5132,[2010. 6. 30. 6. 20. 3.859],4,B0042,270,5133,05133.csv,111
5134,[2010. 6. 30. 10. 47. 43.109],4,B0042,272,5135,05135.csv,112
5136,[2010. 6. 30. 15. 14. 54.750],4,B0042,274,5137,05137.csv,113
5137,[2010. 6. 3. 18. 29. 28.093],22,B0043,0,5138,05138.csv,1
5140,[2010. 6. 3. 21. 28. 23.343],22,B0043,3,5141,05141.csv,2
5142,[2010. 6. 4. 1. 25. 39.953],22,B0043,5,5143,05143.csv,3
5144,[2010. 6. 4. 5. 22. 11.609],22,B0043,7,5145,05145.csv,4
5146,[2010. 6. 4. 9. 18. 10.125],22,B0043,9,5147,05147.csv,5
5149,[2010. 6. 4. 13. 49. 16.656],22,B0043,12,5150,05150.csv,6
5152,[2010. 6. 4. 18. 11. 41.437],22,B0043,15,5153,05153.csv,7
5154,[2010. 6. 4. 22. 1. 23.046],22,B0043,17,5155,05155.csv,8
5156,[2010. 6. 5. 1. 55. 37.531],22,B0043,19,5157,05157.csv,9
5158,[2010. 6. 5. 5. 49. 38.281],22,B0043,21,5159,05159.csv,10
5161,[2010. 6. 5. 10. 19. 11.203],22,B0043,24,5162,05162.csv,11
5164,[2010. 6. 5. 14. 48. 40.640],22,B0043,27,5165,05165.csv,12
5166,[2010. 6. 5. 18. 42. 16.578],22,B0043,29,5167,05167.csv,13
5168,[2010. 6. 5. 22. 35. 48.546],22,B0043,31,5169,05169.csv,14
5170,[2010. 6. 6. 2. 29. 1.406],22,B0043,33,5171,05171.csv,15
5173,[2010. 6. 6. 6. 57. 56.937],22,B0043,36,5174,05174.csv,16
5176,[2010. 6. 6. 11. 27. 0.812],22,B0043,39,5177,05177.csv,17
5178,[2010. 6. 6. 15. 20. 3.984],22,B0043,41,5179,05179.csv,18
5180,[2010. 6. 6. 19. 12. 55.125],22,B0043,43,5181,05181.csv,19
5182,[2010. 6. 6. 23. 5. 46.734],22,B0043,45,5183,05183.csv,20
5185,[2010. 6. 7. 3. 34. 7.015],22,B0043,48,5186,05186.csv,21
5189,[2010. 6. 7. 15. 25. 45.109],22,B0043,52,5190,05190.csv,22
5192,[2010. 6. 7. 19. 54. 42.406],22,B0043,55,5193,05193.csv,23
5194,[2010. 6. 7. 23. 47. 48.609],22,B0043,57,5195,05195.csv,24
5196,[2010. 6. 8. 3. 40. 37.515],22,B0043,59,5197,05197.csv,25
5198,[2010. 6. 8. 7. 33. 6.734],22,B0043,61,5199,05199.csv,26
5201,[2010. 6. 8. 12. 1. 9.765],22,B0043,64,5202,05202.csv,27
5204,[2010. 6. 8. 16. 29. 29.609],22,B0043,67,5205,05205.csv,28
5206,[2010. 6. 8. 20. 21. 58.343],22,B0043,69,5207,05207.csv,29
5208,[2010. 6. 9. 0. 14. 12.203],22,B0043,71,5209,05209.csv,30
5210,[2010. 6. 9. 4. 6. 7.312],22,B0043,73,5211,05211.csv,31
5213,[2010. 6. 9. 8. 33. 48.203],22,B0043,76,5214,05214.csv,32
5216,[2010. 6. 9. 13. 1. 30.656],22,B0043,79,5217,05217.csv,33
5218,[2010. 6. 9. 16. 53. 21.828],22,B0043,81,5219,05219.csv,34
5220,[2010. 6. 9. 20. 45. 0.468],22,B0043,83,5221,05221.csv,35
5222,[2010. 6. 10. 0. 36. 17.703],22,B0043,85,5223,05223.csv,36
5225,[2010. 6. 10. 5. 3. 7.312],22,B0043,88,5226,05226.csv,37
5228,[2010. 6. 10. 9. 30. 14.218],22,B0043,91,5229,05229.csv,38
5230,[2010. 6. 10. 13. 21. 20.703],22,B0043,93,5231,05231.csv,39
5232,[2010. 6. 10. 17. 12. 28.187],22,B0043,95,5233,05233.csv,40
5234,[2010. 6. 10. 21. 3. 21.109],22,B0043,97,5235,05235.csv,41
5237,[2010. 6. 11. 1. 29. 36.015],22,B0043,100,5238,05238.csv,42
5241,[2010. 6. 11. 13. 12. 12.390],4,B0043,104,5242,05242.csv,43
5244,[2010. 6. 11. 17. 7. 40.968],4,B0043,107,5245,05245.csv,44
5246,[2010. 6. 11. 20. 26. 56.390],4,B0043,109,5247,05247.csv,45
5248,[2010. 6. 11. 23. 46. 5.703],4,B0043,111,5249,05249.csv,46
5250,[2010. 6. 16. 11. 9. 50.781],4,B0043,113,5251,05251.csv,47
5253,[2010. 6. 16. 15. 6. 5.515],4,B0043,116,5254,05254.csv,48
5255,[2010. 6. 16. 18. 26. 18.140],4,B0043,118,5256,05256.csv,49
5257,[2010. 6. 16. 21. 46. 19.531],4,B0043,120,5258,05258.csv,50
5259,[2010. 6. 17. 1. 0. 30.500],4,B0043,122,5260,05260.csv,51
5262,[2010. 6. 17. 4. 33. 29.468],4,B0043,125,5263,05263.csv,52
5265,[2010. 6. 17. 8. 29. 16.421],4,B0043,128,5266,05266.csv,53
5267,[2010. 6. 17. 11. 49. 12.546],4,B0043,130,5268,05268.csv,54
5269,[2010. 6. 17. 15. 8. 49.234],4,B0043,132,5270,05270.csv,55
5271,[2010. 6. 17. 18. 28. 39.562],4,B0043,134,5272,05272.csv,56
5274,[2010. 6. 17. 22. 24. 6.937],4,B0043,137,5275,05275.csv,57
5277,[2010. 6. 18. 2. 19. 41.687],4,B0043,140,5278,05278.csv,58
5279,[2010. 6. 18. 5. 39. 17.937],4,B0043,142,5280,05280.csv,59
5281,[2010. 6. 18. 8. 58. 45.468],4,B0043,144,5282,05282.csv,60
5283,[2010. 6. 18. 12. 18. 17.218],4,B0043,146,5284,05284.csv,61
5286,[2010. 6. 18. 16. 13. 28.609],4,B0043,149,5287,05287.csv,62
5289,[2010. 6. 18. 20. 8. 41.406],4,B0043,152,5290,05290.csv,63
5291,[2010. 6. 18. 23. 27. 58.265],4,B0043,154,5292,05292.csv,64
5293,[2010. 6. 19. 2. 40. 54.296],4,B0043,156,5294,05294.csv,65
5295,[2010. 6. 19. 5. 53. 27.375],4,B0043,158,5296,05296.csv,66
5298,[2010. 6. 19. 9. 36. 31.031],4,B0043,161,5299,05299.csv,67
5302,[2010. 6. 21. 16. 14. 26.265],4,B0043,165,5303,05303.csv,68
5305,[2010. 6. 21. 20. 10. 25.609],4,B0043,168,5306,05306.csv,69
5307,[2010. 6. 21. 23. 30. 14.390],4,B0043,170,5308,05308.csv,70
5309,[2010. 6. 22. 2. 43. 24.468],4,B0043,172,5310,05310.csv,71
5311,[2010. 6. 22. 6. 3. 34.828],4,B0043,174,5312,05312.csv,72
5314,[2010. 6. 22. 9. 58. 57.593],4,B0043,177,5315,05315.csv,73
5317,[2010. 6. 22. 13. 54. 23.468],4,B0043,180,5318,05318.csv,74
5319,[2010. 6. 22. 17. 13. 51.000],4,B0043,182,5320,05320.csv,75
5321,[2010. 6. 22. 20. 33. 19.343],4,B0043,184,5322,05322.csv,76
5323,[2010. 6. 22. 23. 52. 40.015],4,B0043,186,5324,05324.csv,77
5326,[2010. 6. 23. 3. 47. 41.593],4,B0043,189,5327,05327.csv,78
5329,[2010. 6. 23. 7. 42. 56.171],4,B0043,192,5330,05330.csv,79
5331,[2010. 6. 23. 11. 1. 59.171],4,B0043,194,5332,05332.csv,80
5333,[2010. 6. 23. 14. 18. 20.062],4,B0043,196,5334,05334.csv,81
5335,[2010. 6. 23. 17. 31. 13.656],4,B0043,198,5336,05336.csv,82
5338,[2010. 6. 23. 21. 11. 42.187],4,B0043,201,5339,05339.csv,83
5341,[2010. 6. 23. 23. 13. 26.015],4,B0043,204,5342,05342.csv,84
5343,[2010. 6. 24. 0. 26. 1.515],4,B0043,206,5344,05344.csv,85
5345,[2010. 6. 24. 1. 21. 25.375],4,B0043,208,5346,05346.csv,86
5347,[2010. 6. 24. 2. 20. 51.375],4,B0043,210,5348,05348.csv,87
5350,[2010. 6. 24. 3. 51. 11.234],4,B0043,213,5351,05351.csv,88
5354,[2010. 6. 25. 20. 55. 56.234],4,B0043,217,5355,05355.csv,89
5357,[2010. 6. 26. 2. 9. 46.062],4,B0043,220,5358,05358.csv,90
5359,[2010. 6. 26. 6. 47. 6.703],4,B0043,222,5360,05360.csv,91
5361,[2010. 6. 26. 11. 23. 55.578],4,B0043,224,5362,05362.csv,92
5363,[2010. 6. 26. 15. 59. 50.812],4,B0043,226,5364,05364.csv,93
5366,[2010. 6. 26. 21. 11. 21.390],4,B0043,229,5367,05367.csv,94
5369,[2010. 6. 27. 2. 22. 13.843],4,B0043,232,5370,05370.csv,95
5371,[2010. 6. 27. 6. 57. 0.515],4,B0043,234,5372,05372.csv,96
5373,[2010. 6. 27. 11. 31. 20.968],4,B0043,236,5374,05374.csv,97
5375,[2010. 6. 27. 16. 5. 16.625],4,B0043,238,5376,05376.csv,98
5378,[2010. 6. 27. 21. 14. 40.640],4,B0043,241,5379,05379.csv,99
5381,[2010. 6. 28. 2. 23. 34.531],4,B0043,244,5382,05382.csv,100
5383,[2010. 6. 28. 6. 56. 15.671],4,B0043,246,5384,05384.csv,101
5385,[2010. 6. 28. 11. 28. 20.734],4,B0043,248,5386,05386.csv,102
5387,[2010. 6. 28. 15. 59. 45.656],4,B0043,250,5388,05388.csv,103
5390,[2010. 6. 28. 21. 6. 40.062],4,B0043,253,5391,05391.csv,104
5393,[2010. 6. 29. 2. 13. 23.796],4,B0043,256,5394,05394.csv,105
5395,[2010. 6. 29. 6. 43. 33.500],4,B0043,258,5396,05396.csv,106
5397,[2010. 6. 29. 11. 13. 20.578],4,B0043,260,5398,05398.csv,107
5399,[2010. 6. 29. 15. 42. 37.750],4,B0043,262,5400,05400.csv,108
5402,[2010. 6. 29. 20. 47. 12.671],4,B0043,265,5403,05403.csv,109
5405,[2010. 6. 30. 1. 51. 52.468],4,B0043,268,5406,05406.csv,110
5407,[2010. 6. 30. 6. 20. 3.859],4,B0043,270,5408,05408.csv,111
5409,[2010. 6. 30. 10. 47. 43.109],4,B0043,272,5410,05410.csv,112
5411,[2010. 6. 30. 15. 14. 54.750],4,B0043,274,5412,05412.csv,113
5412,[2010. 6. 3. 18. 29. 28.093],22,B0044,0,5413,05413.csv,1
5415,[2010. 6. 3. 21. 28. 23.343],22,B0044,3,5416,05416.csv,2
5417,[2010. 6. 4. 1. 25. 39.953],22,B0044,5,5418,05418.csv,3
