Unnamed: 0,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,cycle_number,datetime,delta_time,SOH
2271,"[2009.0, 2.0, 19.0, 5.0, 38.0, 57.14]",24,B0026,24,2272,02272.csv,1.804936077644182,9,2009-02-19 05:38:57.140,27871995.547,0.9024680388220913
2273,"[2009.0, 2.0, 19.0, 10.0, 25.0, 15.218]",24,B0026,26,2274,02274.csv,1.8049315924982108,10,2009-02-19 10:25:15.218,27889173.625,0.9024657962491054
2277,"[2009.0, 2.0, 20.0, 9.0, 44.0, 26.828]",24,B0026,30,2278,02278.csv,1.717679232699393,11,2009-02-20 09:44:26.828,27973125.235,0.8588396163496965
2281,"[2009.0, 2.0, 20.0, 15.0, 43.0, 26.14]",24,B0026,34,2282,02282.csv,1.809804813280106,12,2009-02-20 15:43:26.140,27994664.547,0.904902406640053
2283,"[2009.0, 2.0, 20.0, 20.0, 27.0, 0.812]",24,B0026,36,2284,02284.csv,1.806556213274488,13,2009-02-20 20:27:00.812,28011679.219,0.9032781066372441
2285,"[2009.0, 2.0, 21.0, 1.0, 12.0, 57.984]",24,B0026,38,2286,02286.csv,1.7938155707698509,14,2009-02-21 01:12:57.984,28028836.391,0.8969077853849253
2287,"[2009.0, 2.0, 21.0, 5.0, 57.0, 5.062]",24,B0026,40,2288,02288.csv,1.799304949381792,15,2009-02-21 05:57:05.062,28045883.469,0.899652474690896
2289,"[2009.0, 2.0, 21.0, 10.0, 42.0, 44.125]",24,B0026,42,2290,02290.csv,1.7842197448470132,16,2009-02-21 10:42:44.125,28063022.532,0.8921098724235066
2293,"[2009.0, 3.0, 2.0, 16.0, 30.0, 34.015]",24,B0026,46,2294,02294.csv,1.6818819918515189,17,2009-03-02 16:30:34.015,28861492.422,0.8409409959257594
2297,"[2009.0, 3.0, 2.0, 22.0, 19.0, 45.593]",24,B0026,50,2298,02298.csv,1.8007519383961936,18,2009-03-02 22:19:45.593,28882444.0,0.9003759691980968
2299,"[2009.0, 3.0, 3.0, 2.0, 59.0, 39.453]",24,B0026,52,2300,02300.csv,1.795972684272296,19,2009-03-03 02:59:39.453,28899237.86,0.897986342136148
2301,"[2009.0, 3.0, 3.0, 7.0, 39.0, 7.296]",24,B0026,54,2302,02302.csv,1.7931026940553298,20,2009-03-03 07:39:07.296,28916005.703,0.8965513470276649
2303,"[2009.0, 3.0, 3.0, 12.0, 18.0, 51.281]",24,B0026,56,2304,02304.csv,1.8010267542068712,21,2009-03-03 12:18:51.281,28932789.688,0.9005133771034356
2305,"[2009.0, 3.0, 3.0, 16.0, 58.0, 46.625]",24,B0026,58,2306,02306.csv,1.7824572301269948,22,2009-03-03 16:58:46.625,28949585.032,0.8912286150634974
2312,"[2009.0, 3.0, 5.0, 18.0, 40.0, 18.984]",24,B0026,65,2313,02313.csv,1.7959303030608789,23,2009-03-05 18:40:18.984,29128477.391,0.8979651515304394
2314,"[2009.0, 3.0, 5.0, 23.0, 20.0, 1.14]",24,B0026,67,2315,02315.csv,1.7783142127341005,24,2009-03-05 23:20:01.140,29145259.547,0.8891571063670503
2316,"[2009.0, 3.0, 6.0, 4.0, 0.0, 25.046]",24,B0026,69,2317,02317.csv,1.771719092984802,25,2009-03-06 04:00:25.046,29162083.453,0.885859546492401
2318,"[2009.0, 3.0, 6.0, 8.0, 39.0, 37.156]",24,B0026,71,2319,02319.csv,1.7790749489536772,26,2009-03-06 08:39:37.156,29178835.563,0.8895374744768386
2320,"[2009.0, 3.0, 6.0, 13.0, 20.0, 49.203]",24,B0026,73,2321,02321.csv,1.7733229782464677,27,2009-03-06 13:20:49.203,29195707.61,0.8866614891232338
2324,"[2009.0, 3.0, 19.0, 10.0, 34.0, 54.078]",24,B0026,77,2325,02325.csv,1.768754111010884,28,2009-03-19 10:34:54.078,30308952.485,0.884377055505442
2330,"[2009.0, 2.0, 13.0, 23.0, 12.0, 28.078]",24,B0027,3,2331,02331.csv,1.8233077742149364,1,2009-02-13 23:12:28.078,27416806.485,0.9116538871074684
2332,"[2009.0, 2.0, 14.0, 4.0, 3.0, 34.578]",24,B0027,5,2333,02333.csv,1.814238465116796,2,2009-02-14 04:03:34.578,27434272.985,0.9071192325583981
2334,"[2009.0, 2.0, 14.0, 8.0, 54.0, 41.468]",24,B0027,7,2335,02335.csv,1.812859679313087,3,2009-02-14 08:54:41.468,27451739.875,0.9064298396565433
2336,"[2009.0, 2.0, 14.0, 13.0, 45.0, 23.546]",24,B0027,9,2337,02337.csv,1.814424244673997,4,2009-02-14 13:45:23.546,27469181.953,0.9072121223369985
2338,"[2009.0, 2.0, 14.0, 18.0, 35.0, 40.671]",24,B0027,11,2339,02339.csv,1.812800333853042,5,2009-02-14 18:35:40.671,27486599.078,0.9064001669265209
2342,"[2009.0, 2.0, 18.0, 10.0, 48.0, 58.156]",24,B0027,15,2343,02343.csv,1.7946038703195293,6,2009-02-18 10:48:58.156,27804196.563,0.8973019351597646
2346,"[2009.0, 2.0, 18.0, 16.0, 49.0, 7.39]",24,B0027,19,2347,02347.csv,1.816519171293833,7,2009-02-18 16:49:07.390,27825805.797,0.9082595856469164
2349,"[2009.0, 2.0, 19.0, 0.0, 52.0, 49.687]",24,B0027,22,2350,02350.csv,1.819833556519024,8,2009-02-19 00:52:49.687,27854828.094,0.909916778259512
2351,"[2009.0, 2.0, 19.0, 5.0, 38.0, 57.14]",24,B0027,24,2352,02352.csv,1.816980986440728,9,2009-02-19 05:38:57.140,27871995.547,0.9084904932203639
2353,"[2009.0, 2.0, 19.0, 10.0, 25.0, 15.218]",24,B0027,26,2354,02354.csv,1.8047602710768988,10,2009-02-19 10:25:15.218,27889173.625,0.9023801355384493
2357,"[2009.0, 2.0, 20.0, 9.0, 44.0, 26.828]",24,B0027,30,2358,02358.csv,1.802177888140868,11,2009-02-20 09:44:26.828,27973125.235,0.9010889440704339
2361,"[2009.0, 2.0, 20.0, 15.0, 43.0, 26.14]",24,B0027,34,2362,02362.csv,1.810054375611175,12,2009-02-20 15:43:26.140,27994664.547,0.9050271878055877
2363,"[2009.0, 2.0, 20.0, 20.0, 27.0, 0.812]",24,B0027,36,2364,02364.csv,1.8191618703574552,13,2009-02-20 20:27:00.812,28011679.219,0.9095809351787275
2365,"[2009.0, 2.0, 21.0, 1.0, 12.0, 57.984]",24,B0027,38,2366,02366.csv,1.806344581230731,14,2009-02-21 01:12:57.984,28028836.391,0.9031722906153656
2367,"[2009.0, 2.0, 21.0, 5.0, 57.0, 5.062]",24,B0027,40,2368,02368.csv,1.8120006378747944,15,2009-02-21 05:57:05.062,28045883.469,0.9060003189373973
2369,"[2009.0, 2.0, 21.0, 10.0, 42.0, 44.125]",24,B0027,42,2370,02370.csv,1.809238569578753,16,2009-02-21 10:42:44.125,28063022.532,0.9046192847893764
2373,"[2009.0, 3.0, 2.0, 16.0, 30.0, 34.015]",24,B0027,46,2374,02374.csv,1.7820717716005336,17,2009-03-02 16:30:34.015,28861492.422,0.8910358858002668
2377,"[2009.0, 3.0, 2.0, 22.0, 19.0, 45.593]",24,B0027,50,2378,02378.csv,1.8145504562341048,18,2009-03-02 22:19:45.593,28882444.0,0.9072752281170524
2379,"[2009.0, 3.0, 3.0, 2.0, 59.0, 39.453]",24,B0027,52,2380,02380.csv,1.809153485164282,19,2009-03-03 02:59:39.453,28899237.86,0.9045767425821409
2381,"[2009.0, 3.0, 3.0, 7.0, 39.0, 7.296]",24,B0027,54,2382,02382.csv,1.806555150809371,20,2009-03-03 07:39:07.296,28916005.703,0.9032775754046853
2383,"[2009.0, 3.0, 3.0, 12.0, 18.0, 51.281]",24,B0027,56,2384,02384.csv,1.802401655959492,21,2009-03-03 12:18:51.281,28932789.688,0.901200827979746
2385,"[2009.0, 3.0, 3.0, 16.0, 58.0, 46.625]",24,B0027,58,2386,02386.csv,1.7964331683322998,22,2009-03-03 16:58:46.625,28949585.032,0.8982165841661499
2392,"[2009.0, 3.0, 5.0, 18.0, 40.0, 18.984]",24,B0027,65,2393,02393.csv,1.8088036930508289,23,2009-03-05 18:40:18.984,29128477.391,0.9044018465254144
2394,"[2009.0, 3.0, 5.0, 23.0, 20.0, 1.14]",24,B0027,67,2395,02395.csv,1.7915527748749651,24,2009-03-05 23:20:01.140,29145259.547,0.8957763874374826
2396,"[2009.0, 3.0, 6.0, 4.0, 0.0, 25.046]",24,B0027,69,2397,02397.csv,1.7853375192239571,25,2009-03-06 04:00:25.046,29162083.453,0.8926687596119786
2398,"[2009.0, 3.0, 6.0, 8.0, 39.0, 37.156]",24,B0027,71,2399,02399.csv,1.793209210325309,26,2009-03-06 08:39:37.156,29178835.563,0.8966046051626545
2400,"[2009.0, 3.0, 6.0, 13.0, 20.0, 49.203]",24,B0027,73,2401,02401.csv,1.7873097711102113,27,2009-03-06 13:20:49.203,29195707.61,0.8936548855551056
2404,"[2009.0, 3.0, 19.0, 10.0, 34.0, 54.078]",24,B0027,77,2405,02405.csv,1.7700926253324452,28,2009-03-19 10:34:54.078,30308952.485,0.8850463126662226
2410,"[2009.0, 2.0, 13.0, 23.0, 12.0, 28.078]",24,B0028,3,2411,02411.csv,1.8046847720100736,1,2009-02-13 23:12:28.078,27416806.485,0.9023423860050367
2412,"[2009.0, 2.0, 14.0, 4.0, 3.0, 34.578]",24,B0028,5,2413,02413.csv,1.804783321452588,2,2009-02-14 04:03:34.578,27434272.985,0.9023916607262941
2414,"[2009.0, 2.0, 14.0, 8.0, 54.0, 41.468]",24,B0028,7,2415,02415.csv,1.797618668222458,3,2009-02-14 08:54:41.468,27451739.875,0.898809334111229
2416,"[2009.0, 2.0, 14.0, 13.0, 45.0, 23.546]",24,B0028,9,2417,02417.csv,1.7929913687761174,4,2009-02-14 13:45:23.546,27469181.953,0.8964956843880587
2418,"[2009.0, 2.0, 14.0, 18.0, 35.0, 40.671]",24,B0028,11,2419,02419.csv,1.7919180081592216,5,2009-02-14 18:35:40.671,27486599.078,0.8959590040796108
2422,"[2009.0, 2.0, 18.0, 10.0, 48.0, 58.156]",24,B0028,15,2423,02423.csv,1.775026135903797,6,2009-02-18 10:48:58.156,27804196.563,0.8875130679518987
2426,"[2009.0, 2.0, 18.0, 16.0, 49.0, 7.39]",24,B0028,19,2427,02427.csv,1.7920487852223417,7,2009-02-18 16:49:07.390,27825805.797,0.8960243926111708
2429,"[2009.0, 2.0, 19.0, 0.0, 52.0, 49.687]",24,B0028,22,2430,02430.csv,1.790475801581265,8,2009-02-19 00:52:49.687,27854828.094,0.8952379007906325
2431,"[2009.0, 2.0, 19.0, 5.0, 38.0, 57.14]",24,B0028,24,2432,02432.csv,1.7868365091987264,9,2009-02-19 05:38:57.140,27871995.547,0.8934182545993632
2433,"[2009.0, 2.0, 19.0, 10.0, 25.0, 15.218]",24,B0028,26,2434,02434.csv,1.7871529619962183,10,2009-02-19 10:25:15.218,27889173.625,0.8935764809981092
2437,"[2009.0, 2.0, 20.0, 9.0, 44.0, 26.828]",24,B0028,30,2438,02438.csv,1.7816340617009505,11,2009-02-20 09:44:26.828,27973125.235,0.8908170308504753
2441,"[2009.0, 2.0, 20.0, 15.0, 43.0, 26.14]",24,B0028,34,2442,02442.csv,1.7850235136604733,12,2009-02-20 15:43:26.140,27994664.547,0.8925117568302366
2443,"[2009.0, 2.0, 20.0, 20.0, 27.0, 0.812]",24,B0028,36,2444,02444.csv,1.7803865429693038,13,2009-02-20 20:27:00.812,28011679.219,0.890193271484652
2445,"[2009.0, 2.0, 21.0, 1.0, 12.0, 57.984]",24,B0028,38,2446,02446.csv,1.7789060856417256,14,2009-02-21 01:12:57.984,28028836.391,0.8894530428208628
2447,"[2009.0, 2.0, 21.0, 5.0, 57.0, 5.062]",24,B0028,40,2448,02448.csv,1.7738387518973049,15,2009-02-21 05:57:05.062,28045883.469,0.8869193759486523
2449,"[2009.0, 2.0, 21.0, 10.0, 42.0, 44.125]",24,B0028,42,2450,02450.csv,1.769682881523146,16,2009-02-21 10:42:44.125,28063022.532,0.8848414407615731
2453,"[2009.0, 3.0, 2.0, 16.0, 30.0, 34.015]",24,B0028,46,2454,02454.csv,1.7408787283206992,17,2009-03-02 16:30:34.015,28861492.422,0.8704393641603496
2457,"[2009.0, 3.0, 2.0, 22.0, 19.0, 45.593]",24,B0028,50,2458,02458.csv,1.7648189744011906,18,2009-03-02 22:19:45.593,28882444.0,0.8824094872005953
2459,"[2009.0, 3.0, 3.0, 2.0, 59.0, 39.453]",24,B0028,52,2460,02460.csv,1.7617857390844025,19,2009-03-03 02:59:39.453,28899237.86,0.8808928695422013
2461,"[2009.0, 3.0, 3.0, 7.0, 39.0, 7.296]",24,B0028,54,2462,02462.csv,1.75770610357021,20,2009-03-03 07:39:07.296,28916005.703,0.878853051785105
2463,"[2009.0, 3.0, 3.0, 12.0, 18.0, 51.281]",24,B0028,56,2464,02464.csv,1.7519375960601256,21,2009-03-03 12:18:51.281,28932789.688,0.8759687980300628
2465,"[2009.0, 3.0, 3.0, 16.0, 58.0, 46.625]",24,B0028,58,2466,02466.csv,1.7521244035832175,22,2009-03-03 16:58:46.625,28949585.032,0.8760622017916088
2472,"[2009.0, 3.0, 5.0, 18.0, 40.0, 18.984]",24,B0028,65,2473,02473.csv,1.759771413398964,23,2009-03-05 18:40:18.984,29128477.391,0.8798857066994821
2474,"[2009.0, 3.0, 5.0, 23.0, 20.0, 1.14]",24,B0028,67,2475,02475.csv,1.7483011320324189,24,2009-03-05 23:20:01.140,29145259.547,0.8741505660162094
2476,"[2009.0, 3.0, 6.0, 4.0, 0.0, 25.046]",24,B0028,69,2477,02477.csv,1.7411482627836237,25,2009-03-06 04:00:25.046,29162083.453,0.8705741313918118
2478,"[2009.0, 3.0, 6.0, 8.0, 39.0, 37.156]",24,B0028,71,2479,02479.csv,1.7363833316311177,26,2009-03-06 08:39:37.156,29178835.563,0.868191665815559
2480,"[2009.0, 3.0, 6.0, 13.0, 20.0, 49.203]",24,B0028,73,2481,02481.csv,1.736559066269527,27,2009-03-06 13:20:49.203,29195707.61,0.8682795331347635
2484,"[2009.0, 3.0, 19.0, 10.0, 34.0, 54.078]",24,B0028,77,2485,02485.csv,1.7172335652295243,28,2009-03-19 10:34:54.078,30308952.485,0.8586167826147622
2488,"[2009.0, 4.0, 7.0, 16.0, 31.0, 1.89]",43,B0029,1,2489,02489.csv,1.697507332205763,1,2009-04-07 16:31:01.890,31971920.297,0.8487536661028815
2490,"[2009.0, 4.0, 7.0, 19.0, 44.0, 26.578]",43,B0029,3,2491,02491.csv,1.844701206961174,2,2009-04-07 19:44:26.578,31983524.985,0.922350603480587
2492,"[2009.0, 4.0, 7.0, 22.0, 58.0, 18.0]",43,B0029,5,2493,02493.csv,1.8254376674722927,3,2009-04-07 22:58:18.000,31995156.407,0.9127188337361464
2494,"[2009.0, 4.0, 8.0, 2.0, 11.0, 30.218]",43,B0029,7,2495,02495.csv,1.815750429913437,4,2009-04-08 02:11:30.218,32006748.625,0.9078752149567184
2496,"[2009.0, 4.0, 8.0, 5.0, 23.0, 26.343]",43,B0029,9,2497,02497.csv,1.8132993337127028,5,2009-04-08 05:23:26.343,32018264.75,0.9066496668563514
2500,"[2009.0, 4.0, 9.0, 10.0, 24.0, 58.296]",43,B0029,13,2501,02501.csv,1.8151647619660576,6,2009-04-09 10:24:58.296,32122756.703,0.9075823809830288
2502,"[2009.0, 4.0, 9.0, 13.0, 33.0, 59.843]",43,B0029,15,2503,02503.csv,1.8143317955190057,7,2009-04-09 13:33:59.843,32134098.25,0.9071658977595028
2504,"[2009.0, 4.0, 9.0, 16.0, 42.0, 43.421]",43,B0029,17,2505,02505.csv,1.801343601809866,8,2009-04-09 16:42:43.421,32145421.828,0.900671800904933
2506,"[2009.0, 4.0, 9.0, 19.0, 50.0, 50.062]",43,B0029,19,2507,02507.csv,1.7881558802945825,9,2009-04-09 19:50:50.062,32156708.469,0.8940779401472913
2508,"[2009.0, 4.0, 9.0, 22.0, 58.0, 17.875]",43,B0029,21,2509,02509.csv,1.7760714604539518,10,2009-04-09 22:58:17.875,32167956.282,0.8880357302269759
2512,"[2009.0, 4.0, 10.0, 12.0, 49.0, 4.718]",43,B0029,25,2513,02513.csv,1.7852807447597443,11,2009-04-10 12:49:04.718,32217803.125,0.8926403723798721
2514,"[2009.0, 4.0, 10.0, 15.0, 54.0, 20.093]",43,B0029,27,2515,02515.csv,1.7698116401111978,12,2009-04-10 15:54:20.093,32228918.5,0.8849058200555988
2516,"[2009.0, 4.0, 10.0, 18.0, 59.0, 6.625]",43,B0029,29,2517,02517.csv,1.7565231680521758,13,2009-04-10 18:59:06.625,32240005.032,0.8782615840260878
2518,"[2009.0, 4.0, 10.0, 22.0, 3.0, 26.625]",43,B0029,31,2519,02519.csv,1.7543413277348154,14,2009-04-10 22:03:26.625,32251065.032,0.8771706638674077
2520,"[2009.0, 4.0, 11.0, 1.0, 8.0, 27.484]",43,B0029,33,2521,02521.csv,1.7392875506998715,15,2009-04-11 01:08:27.484,32262165.891,0.8696437753499358
2524,"[2009.0, 4.0, 13.0, 9.0, 51.0, 27.484]",43,B0029,37,2525,02525.csv,1.7797845109331345,16,2009-04-13 09:51:27.484,32466345.891,0.8898922554665673
2526,"[2009.0, 4.0, 13.0, 12.0, 55.0, 24.468]",43,B0029,39,2527,02527.csv,1.7657088508465202,17,2009-04-13 12:55:24.468,32477382.875,0.8828544254232601
2528,"[2009.0, 4.0, 13.0, 15.0, 59.0, 56.875]",43,B0029,41,2529,02529.csv,1.7523941408724169,18,2009-04-13 15:59:56.875,32488455.282,0.8761970704362085
2530,"[2009.0, 4.0, 13.0, 19.0, 4.0, 39.468]",43,B0029,43,2531,02531.csv,1.7380191225603103,19,2009-04-13 19:04:39.468,32499537.875,0.8690095612801553
2532,"[2009.0, 4.0, 13.0, 22.0, 9.0, 45.531]",43,B0029,45,2533,02533.csv,1.7312214443143976,20,2009-04-13 22:09:45.531,32510643.938,0.8656107221571987
2536,"[2009.0, 4.0, 14.0, 10.0, 33.0, 23.937]",43,B0029,49,2537,02537.csv,1.7379128985265808,21,2009-04-14 10:33:23.937,32555262.344,0.8689564492632904
2538,"[2009.0, 4.0, 14.0, 13.0, 36.0, 17.437]",43,B0029,51,2539,02539.csv,1.7224270683625882,22,2009-04-14 13:36:17.437,32566235.844,0.8612135341812942
2540,"[2009.0, 4.0, 14.0, 16.0, 39.0, 25.031]",43,B0029,53,2541,02541.csv,1.7184213765608034,23,2009-04-14 16:39:25.031,32577223.438,0.8592106882804018
2542,"[2009.0, 4.0, 14.0, 19.0, 42.0, 47.234]",43,B0029,55,2543,02543.csv,1.7010220930648232,24,2009-04-14 19:42:47.234,32588225.641,0.8505110465324115
2544,"[2009.0, 4.0, 14.0, 22.0, 45.0, 53.781]",43,B0029,57,2545,02545.csv,1.693698739563104,25,2009-04-14 22:45:53.781,32599212.188,0.8468493697815521
2548,"[2009.0, 4.0, 15.0, 14.0, 58.0, 30.25]",43,B0029,61,2549,02549.csv,1.713072721286705,26,2009-04-15 14:58:30.250,32657568.657,0.8565363606433525
2550,"[2009.0, 4.0, 15.0, 18.0, 1.0, 43.843]",43,B0029,63,2551,02551.csv,1.6976972688567131,27,2009-04-15 18:01:43.843,32668562.25,0.8488486344283566
2552,"[2009.0, 4.0, 15.0, 21.0, 2.0, 58.328]",43,B0029,65,2553,02553.csv,1.6899314034061208,28,2009-04-15 21:02:58.328,32679436.735,0.8449657017030604
2554,"[2009.0, 4.0, 16.0, 0.0, 5.0, 0.812]",43,B0029,67,2555,02555.csv,1.685023551367069,29,2009-04-16 00:05:00.812,32690359.219,0.8425117756835345
2556,"[2009.0, 4.0, 16.0, 3.0, 6.0, 43.062]",43,B0029,69,2557,02557.csv,1.678389965463405,30,2009-04-16 03:06:43.062,32701261.469,0.8391949827317025
2560,"[2009.0, 4.0, 16.0, 10.0, 13.0, 36.39]",43,B0029,73,2561,02561.csv,1.6737947494868326,31,2009-04-16 10:13:36.390,32726874.797,0.8368973747434163
2562,"[2009.0, 4.0, 16.0, 13.0, 14.0, 46.296]",43,B0029,75,2563,02563.csv,1.6687898927884717,32,2009-04-16 13:14:46.296,32737744.703,0.8343949463942358
2564,"[2009.0, 4.0, 16.0, 16.0, 16.0, 19.734]",43,B0029,77,2565,02565.csv,1.6492566306631429,33,2009-04-16 16:16:19.734,32748638.141,0.8246283153315714
2566,"[2009.0, 4.0, 16.0, 19.0, 17.0, 26.531]",43,B0029,79,2567,02567.csv,1.6409676757039668,34,2009-04-16 19:17:26.531,32759504.938,0.8204838378519834
2568,"[2009.0, 4.0, 16.0, 22.0, 17.0, 17.75]",43,B0029,81,2569,02569.csv,1.6456360229757092,35,2009-04-16 22:17:17.750,32770296.157,0.8228180114878546
2572,"[2009.0, 4.0, 17.0, 9.0, 45.0, 34.062]",43,B0029,85,2573,02573.csv,1.654547743574037,36,2009-04-17 09:45:34.062,32811592.469,0.8272738717870185
2574,"[2009.0, 4.0, 17.0, 12.0, 46.0, 29.125]",43,B0029,87,2575,02575.csv,1.6461201520877546,37,2009-04-17 12:46:29.125,32822447.532,0.8230600760438773
2576,"[2009.0, 4.0, 17.0, 15.0, 46.0, 53.875]",43,B0029,89,2577,02577.csv,1.6275119188151763,38,2009-04-17 15:46:53.875,32833272.282,0.8137559594075882
2578,"[2009.0, 4.0, 17.0, 18.0, 47.0, 33.937]",43,B0029,91,2579,02579.csv,1.6200530533464497,39,2009-04-17 18:47:33.937,32844112.344,0.8100265266732248
2580,"[2009.0, 4.0, 17.0, 21.0, 46.0, 23.796]",43,B0029,93,2581,02581.csv,1.612079811711934,40,2009-04-17 21:46:23.796,32854842.203,0.8060399058559669
2585,"[2009.0, 4.0, 7.0, 16.0, 31.0, 1.89]",43,B0030,1,2586,02586.csv,1.6560706096175404,1,2009-04-07 16:31:01.890,31971920.297,0.8280353048087702
2587,"[2009.0, 4.0, 7.0, 19.0, 44.0, 26.578]",43,B0030,3,2588,02588.csv,1.7815548749509116,2,2009-04-07 19:44:26.578,31983524.985,0.8907774374754558
2589,"[2009.0, 4.0, 7.0, 22.0, 58.0, 18.0]",43,B0030,5,2590,02590.csv,1.761969227822918,3,2009-04-07 22:58:18.000,31995156.407,0.880984613911459
2591,"[2009.0, 4.0, 8.0, 2.0, 11.0, 30.218]",43,B0030,7,2592,02592.csv,1.751755031874225,4,2009-04-08 02:11:30.218,32006748.625,0.8758775159371125
2593,"[2009.0, 4.0, 8.0, 5.0, 23.0, 26.343]",43,B0030,9,2594,02594.csv,1.7381688070362076,5,2009-04-08 05:23:26.343,32018264.75,0.8690844035181038
2597,"[2009.0, 4.0, 9.0, 10.0, 24.0, 58.296]",43,B0030,13,2598,02598.csv,1.750674529346134,6,2009-04-09 10:24:58.296,32122756.703,0.875337264673067
2599,"[2009.0, 4.0, 9.0, 13.0, 33.0, 59.843]",43,B0030,15,2600,02600.csv,1.7491047649061158,7,2009-04-09 13:33:59.843,32134098.25,0.8745523824530579
2601,"[2009.0, 4.0, 9.0, 16.0, 42.0, 43.421]",43,B0030,17,2602,02602.csv,1.7252544028765475,8,2009-04-09 16:42:43.421,32145421.828,0.8626272014382738
2603,"[2009.0, 4.0, 9.0, 19.0, 50.0, 50.062]",43,B0030,19,2604,02604.csv,1.7112621367644252,9,2009-04-09 19:50:50.062,32156708.469,0.8556310683822126
2605,"[2009.0, 4.0, 9.0, 22.0, 58.0, 17.875]",43,B0030,21,2606,02606.csv,1.6990418392711273,10,2009-04-09 22:58:17.875,32167956.282,0.8495209196355638
2609,"[2009.0, 4.0, 10.0, 12.0, 49.0, 4.718]",43,B0030,25,2610,02610.csv,1.7185770039532977,11,2009-04-10 12:49:04.718,32217803.125,0.8592885019766489
2611,"[2009.0, 4.0, 10.0, 15.0, 54.0, 20.093]",43,B0030,27,2612,02612.csv,1.70324722921867,12,2009-04-10 15:54:20.093,32228918.5,0.851623614609335
2613,"[2009.0, 4.0, 10.0, 18.0, 59.0, 6.625]",43,B0030,29,2614,02614.csv,1.689458044662304,13,2009-04-10 18:59:06.625,32240005.032,0.8447290223311519
2615,"[2009.0, 4.0, 10.0, 22.0, 3.0, 26.625]",43,B0030,31,2616,02616.csv,1.6756136292719177,14,2009-04-10 22:03:26.625,32251065.032,0.8378068146359589
2617,"[2009.0, 4.0, 11.0, 1.0, 8.0, 27.484]",43,B0030,33,2618,02618.csv,1.6718407140871654,15,2009-04-11 01:08:27.484,32262165.891,0.8359203570435827
2621,"[2009.0, 4.0, 13.0, 9.0, 51.0, 27.484]",43,B0030,37,2622,02622.csv,1.7233056681204446,16,2009-04-13 09:51:27.484,32466345.891,0.8616528340602223
2623,"[2009.0, 4.0, 13.0, 12.0, 55.0, 24.468]",43,B0030,39,2624,02624.csv,1.709207290507283,17,2009-04-13 12:55:24.468,32477382.875,0.8546036452536415
2625,"[2009.0, 4.0, 13.0, 15.0, 59.0, 56.875]",43,B0030,41,2626,02626.csv,1.684001734344571,18,2009-04-13 15:59:56.875,32488455.282,0.8420008671722854
2627,"[2009.0, 4.0, 13.0, 19.0, 4.0, 39.468]",43,B0030,43,2628,02628.csv,1.66898698813004,19,2009-04-13 19:04:39.468,32499537.875,0.83449349406502
2629,"[2009.0, 4.0, 13.0, 22.0, 9.0, 45.531]",43,B0030,45,2630,02630.csv,1.6620689362837142,20,2009-04-13 22:09:45.531,32510643.938,0.8310344681418571
2633,"[2009.0, 4.0, 14.0, 10.0, 33.0, 23.937]",43,B0030,49,2634,02634.csv,1.6687049625248174,21,2009-04-14 10:33:23.937,32555262.344,0.8343524812624087
2635,"[2009.0, 4.0, 14.0, 13.0, 36.0, 17.437]",43,B0030,51,2636,02636.csv,1.652762183550463,22,2009-04-14 13:36:17.437,32566235.844,0.8263810917752314
2637,"[2009.0, 4.0, 14.0, 16.0, 39.0, 25.031]",43,B0030,53,2638,02638.csv,1.648481366235244,23,2009-04-14 16:39:25.031,32577223.438,0.824240683117622
2639,"[2009.0, 4.0, 14.0, 19.0, 42.0, 47.234]",43,B0030,55,2640,02640.csv,1.6307406443132095,24,2009-04-14 19:42:47.234,32588225.641,0.8153703221566048
2641,"[2009.0, 4.0, 14.0, 22.0, 45.0, 53.781]",43,B0030,57,2642,02642.csv,1.62323023017929,25,2009-04-14 22:45:53.781,32599212.188,0.8116151150896449
2645,"[2009.0, 4.0, 15.0, 14.0, 58.0, 30.25]",43,B0030,61,2646,02646.csv,1.654190654039439,26,2009-04-15 14:58:30.250,32657568.657,0.8270953270197196
2647,"[2009.0, 4.0, 15.0, 18.0, 1.0, 43.843]",43,B0030,63,2648,02648.csv,1.638514396616985,27,2009-04-15 18:01:43.843,32668562.25,0.8192571983084924
2649,"[2009.0, 4.0, 15.0, 21.0, 2.0, 58.328]",43,B0030,65,2650,02650.csv,1.618847673357618,28,2009-04-15 21:02:58.328,32679436.735,0.809423836678809
2651,"[2009.0, 4.0, 16.0, 0.0, 5.0, 0.812]",43,B0030,67,2652,02652.csv,1.6134212267751404,29,2009-04-16 00:05:00.812,32690359.219,0.8067106133875703
2653,"[2009.0, 4.0, 16.0, 3.0, 6.0, 43.062]",43,B0030,69,2654,02654.csv,1.6066443601761986,30,2009-04-16 03:06:43.062,32701261.469,0.8033221800880993
2657,"[2009.0, 4.0, 16.0, 10.0, 13.0, 36.39]",43,B0030,73,2658,02658.csv,1.6138387876938998,31,2009-04-16 10:13:36.390,32726874.797,0.8069193938469499
2659,"[2009.0, 4.0, 16.0, 13.0, 14.0, 46.296]",43,B0030,75,2660,02660.csv,1.596329501327274,32,2009-04-16 13:14:46.296,32737744.703,0.7981647506636371
2661,"[2009.0, 4.0, 16.0, 16.0, 16.0, 19.734]",43,B0030,77,2662,02662.csv,1.589078586740699,33,2009-04-16 16:16:19.734,32748638.141,0.7945392933703495
